model,language,entity,template,variation,doc_id,sentence_id,stage,item,label,confidence
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,extraction,three children,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,extraction,Democratic Republic of Congo (RDCongo),,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,extraction,Dundo,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,extraction,Angolan province of Lunda Norte,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,extraction,Angolan authorities,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,classification,The Criminal Investigation Service (SIC),Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,classification,three children,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,classification,Democratic Republic of Congo (RDCongo),Pl_country,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,classification,Dundo,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,classification,Angolan province of Lunda Norte,Pl_state,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,1,classification,Angolan authorities,Org,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,Veríssimo Pandamari,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,the children,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,two alleged traffickers,,0.75
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,Luanda,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,Angola,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,SIC,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,Lunda Norte,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,extraction,minors,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,Veríssimo Pandamari,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,the children,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,two alleged traffickers,Per,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,Luanda,Pl_capital,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,Angola,Pl_country,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,SIC,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,Lunda Norte,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,2,classification,minors,Per,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,extraction,Veríssimo Pandamari,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,extraction,Angolan news agency,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,extraction,Angop,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,extraction,the men,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,extraction,members of the public,,0.75
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,classification,Veríssimo Pandamari,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,classification,Angolan news agency,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,classification,Angop,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,classification,the men,Per,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,3,classification,members of the public,Per,0.8
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,4,detection,,yes,0.75
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,4,extraction,minors,,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_45,4,classification,minors,Per,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,extraction,The Public Ministry (MP),,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,extraction,GNR soldier,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,extraction,GNR,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,extraction,Braga,,0.7
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,extraction,monthly pay supplement statements,,0.6
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,classification,The Public Ministry (MP),Org,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,classification,GNR soldier,Per,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,classification,GNR,Org,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,classification,Braga,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,1,classification,monthly pay supplement statements,Obj,1.0
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,extraction,Porto Regional Attorney General's Office,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,extraction,the defendant,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,extraction,Criminal Investigation Unit,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,extraction,GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,extraction,Braga,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,extraction,website of the Porto Regional Attorney General's Office,,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,classification,Porto Regional Attorney General's Office,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,classification,the defendant,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,classification,Criminal Investigation Unit,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,classification,Braga,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,2,classification,website of the Porto Regional Attorney General's Office,Loc,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,3,extraction,he,,0.5
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,3,classification,he,Per,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,4,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,4,extraction,The Public Prosecutor's Office,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,4,extraction,the defendant,,1.0
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,4,classification,The Public Prosecutor's Office,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,4,classification,the defendant,Per,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,extraction,The defendant,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,extraction,military personnel,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,extraction,Criminal Investigation Unit,,1.0
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,extraction,his subordinates,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,classification,The defendant,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,classification,military personnel,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,classification,Criminal Investigation Unit,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_46,5,classification,his subordinates,Per,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,extraction,GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,extraction,two men,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,extraction,gaming machines,,0.75
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,extraction,Vila Meã,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,extraction,Amarante,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,extraction,district of Porto,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,extraction,police source,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,classification,two men,Per,0.98
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,classification,gaming machines,Obj,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,classification,Vila Meã,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,classification,Amarante,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,classification,district of Porto,Pl_state,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,1,classification,police source,Per,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,2,extraction,GNR,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,2,extraction,suspects,,0.7
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,2,extraction,food and beverage establishments,,0.6
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,2,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,2,classification,suspects,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,2,classification,food and beverage establishments,Fac,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,3,detection,,no,0.7
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,4,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,4,extraction,The facts,,0.6
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,4,extraction,the Judicial Court of Amarante,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,4,classification,The facts,Other,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_48,4,classification,the Judicial Court of Amarante,Org,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,extraction,The GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,extraction,a 31-year-old man,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,extraction,Borba,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,extraction,Évora district,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,extraction,a source,,0.85
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,extraction,Lusa agency,,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,classification,The GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,classification,a 31-year-old man,Per,0.99
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,classification,Borba,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,classification,Évora district,Pl_state,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,classification,a source,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,1,classification,Lusa agency,Org,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,extraction,the man,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,extraction,military personnel,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,extraction,Estremoz Territorial Detachment,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,extraction,Vila Viçosa Court,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,extraction,the same source,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,classification,the man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,classification,military personnel,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,classification,Estremoz Territorial Detachment,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,classification,Vila Viçosa Court,Fac,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,2,classification,the same source,Per,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,extraction,GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,extraction,the suspect,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,extraction,heroin,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,extraction,digital scale,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,extraction,scissors,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,extraction,plastic bags,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,extraction,cash,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,classification,the suspect,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,classification,heroin,Other,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,classification,digital scale,Obj,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,classification,scissors,Obj,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,classification,plastic bags,Obj,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_49,3,classification,cash,Obj,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,1,extraction,A 50-year-old man,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,1,extraction,National Republican Guard (GNR),,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,1,extraction,force of authority,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,1,classification,A 50-year-old man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,1,classification,National Republican Guard (GNR),Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,1,classification,force of authority,Other,0.5
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,extraction,the military,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,extraction,the suspect,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,extraction,GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,extraction,Óbidos Territorial Post,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,extraction,Caldas da Rainha Environmental Protection Center,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,classification,the military,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,classification,the suspect,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,classification,Óbidos Territorial Post,Org,0.85
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,2,classification,Caldas da Rainha Environmental Protection Center,Org,0.8
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,3,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,3,extraction,The man,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,3,extraction,Caldas da Rainha Court,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,3,classification,The man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,3,classification,Caldas da Rainha Court,Org,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_5,4,detection,,no,0.75
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,extraction,GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,extraction,four men,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,extraction,Viana do Castelo command,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,extraction,Alto Minho,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,classification,GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,classification,four men,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,classification,Viana do Castelo command,Org,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,1,classification,Alto Minho,Pl_region,0.75
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,extraction,The suspects,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,extraction,Arcos de Valdevez,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,extraction,Paredes de Coura,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,extraction,Ponte da Barca,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,extraction,Ponte de Lima,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,extraction,Viana do Castelo,,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,classification,The suspects,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,classification,Arcos de Valdevez,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,classification,Paredes de Coura,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,classification,Ponte da Barca,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,classification,Ponte de Lima,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,2,classification,Viana do Castelo,Pl_state,0.95
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,3,detection,,yes,0.75
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,3,extraction,They,,0.5
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,3,extraction,Vila Verde,,0.9
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,3,extraction,district of Braga,,0.8
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,3,classification,They,Per,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,3,classification,Vila Verde,Pl_civil,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,3,classification,district of Braga,Pl_state,0.9
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_50,4,detection,,no,0.75
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,extraction,The GNR,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,extraction,25 dogs,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,extraction,a 58-year-old man,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,extraction,municipality of Seia,,0.7
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,extraction,district of Guarda,,0.7
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,classification,The GNR,Org,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,classification,25 dogs,Nat,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,classification,a 58-year-old man,Per,0.95
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,classification,municipality of Seia,Pl_civil,0.9
qwen3_14b,english,participants,cls_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,1,classification,district of Guarda,Pl_state,0.85
qwen3_14b,english,participants,sent_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,2,detection,,yes,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,2,extraction,The Territorial Command of GNR da Guarda,,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,2,extraction,GNR da Guarda,,0.8
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,2,extraction,Environmental Crimes and Administrative Offenses Investigation Center (NICCOA),,0.95
qwen3_14b,english,participants,ext_def_exp,temp0.3_nodelim_norole_nocot,lusa_51,2,extraction,Environmental Protection Center (NPA) of Gouveia,,0.95
